Date,Open,High,Low,Close,Adj Close,Volume
2019-09-24,2015.000000,2061.000000,2013.000000,2044.699951,1831.499756,4620978
2019-09-25,2065.000000,2092.000000,2060.050049,2088.449951,1870.687988,4002232
2019-09-26,2097.899902,2107.000000,2063.000000,2087.600098,1869.926514,4234281
2019-09-27,2085.000000,2085.199951,2051.399902,2056.149902,1841.755737,2046795
2019-09-30,2061.850098,2104.000000,2060.000000,2099.300049,1880.406494,2620039
2019-10-01,2095.949951,2095.949951,2039.699951,2059.949951,1845.159424,3342877
2019-10-03,2070.000000,2081.149902,2046.150024,2060.250000,1845.428223,2317618
2019-10-04,2060.600098,2087.949951,2054.949951,2079.350098,1862.536499,2163251
2019-10-07,2080.000000,2094.500000,2041.000000,2047.699951,1834.186890,2177916
2019-10-09,2060.000000,2060.000000,2015.500000,2020.099976,1809.464722,2066920
2019-10-10,2028.000000,2039.050049,1997.099976,2004.449951,1795.446411,2881452
2019-10-11,1931.000000,1995.000000,1925.000000,1986.849976,1779.681519,12593069
2019-10-14,1995.000000,2032.750000,1968.000000,2021.000000,1810.270752,3510704
2019-10-15,2032.000000,2047.000000,2022.699951,2037.300049,1824.871338,2261310
2019-10-16,2038.000000,2056.000000,2016.000000,2046.400024,1833.022461,3034082
2019-10-17,2014.000000,2038.000000,1999.300049,2030.949951,1855.450806,3818774
2019-10-18,2037.500000,2063.899902,2025.000000,2057.350098,1879.570068,3087901
2019-10-22,2080.000000,2111.500000,2040.050049,2051.399902,1874.133667,5552505
2019-10-23,2060.000000,2083.850098,2052.500000,2070.100098,1891.218262,2348134
2019-10-24,2084.000000,2099.000000,2061.300049,2082.000000,1902.089478,2798671
2019-10-25,2094.000000,2130.000000,2075.050049,2124.949951,1941.328369,3954245
2019-10-27,2129.000000,2129.000000,2108.800049,2115.699951,1932.877197,224405
2019-10-29,2121.500000,2201.699951,2121.500000,2194.850098,2005.188110,5064173
2019-10-30,2225.000000,2260.000000,2176.850098,2252.800049,2058.130859,5195136
2019-10-31,2250.000000,2284.949951,2237.000000,2269.649902,2073.524658,4879261
2019-11-01,2264.000000,2275.000000,2195.000000,2200.899902,2010.714966,4172620
2019-11-04,2207.000000,2229.199951,2180.899902,2193.949951,2004.365723,2646411
2019-11-05,2197.000000,2211.000000,2169.000000,2201.850098,2011.583374,2693475
2019-11-06,2200.000000,2210.800049,2179.000000,2188.500000,1999.387329,2540719
2019-11-07,2204.500000,2204.500000,2175.199951,2185.350098,1996.509399,1915598
2019-11-08,2189.600098,2189.600098,2124.000000,2129.949951,1945.895874,2788759
2019-11-11,2135.000000,2139.000000,2091.000000,2100.949951,1919.402222,2983768
2019-11-13,2118.000000,2183.800049,2118.000000,2178.600098,1990.342407,3823365
2019-11-14,2187.500000,2200.000000,2146.699951,2196.800049,2006.969482,2995915
2019-11-15,2196.000000,2211.500000,2168.750000,2174.449951,1986.550903,2724180
2019-11-18,2178.399902,2187.750000,2148.750000,2152.600098,1966.589111,1611089
2019-11-19,2153.000000,2154.649902,2105.000000,2108.800049,1926.573730,2975313
2019-11-20,2121.949951,2135.000000,2094.500000,2108.550049,1926.345581,2894129
2019-11-21,2112.000000,2126.600098,2107.399902,2118.100098,1935.070313,2052574
2019-11-22,2097.000000,2107.000000,2060.500000,2071.699951,1892.679565,3742049
2019-11-25,2074.550049,2084.949951,2052.199951,2081.500000,1901.632690,2737010
2019-11-26,2089.850098,2097.899902,2035.050049,2046.650024,1869.794556,6561580
2019-11-27,2052.000000,2071.699951,2046.550049,2054.300049,1876.783203,2907521
2019-11-28,2067.050049,2094.399902,2060.000000,2077.350098,1897.841431,2924429
2019-11-29,2085.000000,2085.000000,2045.800049,2053.250000,1875.823975,2064271
2019-12-02,2060.000000,2067.699951,2016.000000,2021.050049,1846.406738,3809860
2019-12-03,2027.699951,2062.000000,2010.000000,2051.000000,1873.768555,4664774
2019-12-04,2053.000000,2082.000000,2045.500000,2078.500000,1898.891968,3334301
2019-12-05,2083.000000,2126.800049,2068.350098,2121.300049,1937.993408,3902721
2019-12-06,2124.000000,2128.000000,2101.000000,2123.600098,1940.095093,1829461
2019-12-09,2127.949951,2127.949951,2053.500000,2060.449951,1882.401855,2244747
2019-12-10,2060.000000,2060.850098,2003.250000,2012.849976,1838.915161,4520045
2019-12-11,2025.400024,2048.000000,2006.750000,2041.900024,1865.454712,4943024
2019-12-12,2051.100098,2083.649902,1984.000000,2020.900024,1846.269409,7137306
2019-12-13,2023.000000,2077.399902,2007.000000,2071.250000,1892.268555,5711133
2019-12-16,2096.000000,2136.000000,2080.300049,2126.750000,1942.973022,5574177
2019-12-17,2126.500000,2169.000000,2119.000000,2164.949951,1977.871826,6059673
2019-12-18,2174.000000,2203.449951,2153.000000,2167.750000,1980.429565,8251081
2019-12-19,2179.800049,2236.500000,2167.550049,2229.050049,2036.432495,6251505
2019-12-20,2220.000000,2246.699951,2208.250000,2222.899902,2030.814087,5548338
2019-12-23,2210.000000,2241.949951,2210.000000,2231.699951,2038.853760,2247329
2019-12-24,2239.000000,2243.550049,2211.149902,2215.600098,2024.145142,1805896
2019-12-26,2216.399902,2229.000000,2195.199951,2201.949951,2011.674683,1880367
2019-12-27,2208.000000,2226.399902,2176.000000,2198.500000,2008.522583,2720261
2019-12-30,2207.000000,2225.000000,2177.100098,2183.199951,1994.544556,2288830
2019-12-31,2189.000000,2197.000000,2157.449951,2161.699951,1974.902588,1909289
2020-01-01,2168.000000,2183.899902,2154.000000,2167.600098,1980.292725,1354908
2020-01-02,2179.949951,2179.949951,2149.199951,2157.649902,1971.202515,2380752
2020-01-03,2164.000000,2223.000000,2164.000000,2200.649902,2010.486816,4655761
2020-01-06,2205.000000,2225.949951,2187.899902,2200.449951,2010.303955,3023209
2020-01-07,2200.500000,2214.649902,2183.800049,2205.850098,2015.238037,2429317
2020-01-08,2205.000000,2260.000000,2202.050049,2255.250000,2060.369385,5197454
2020-01-09,2248.750000,2251.949951,2210.000000,2214.350098,2023.002808,3734173
2020-01-10,2228.000000,2234.000000,2208.000000,2213.550049,2022.272339,1915807
2020-01-13,2217.850098,2218.949951,2184.699951,2190.350098,2001.077026,2843893
2020-01-14,2195.000000,2229.800049,2195.000000,2206.899902,2016.196899,2948452
2020-01-15,2213.000000,2231.000000,2194.199951,2226.899902,2034.468506,2620681
2020-01-16,2226.949951,2249.000000,2215.000000,2238.800049,2045.340576,3117214
2020-01-17,2240.750000,2253.550049,2213.000000,2219.100098,2027.342407,3281059
2020-01-20,2194.899902,2242.199951,2156.199951,2170.350098,1982.805054,5817599
2020-01-21,2169.949951,2186.550049,2158.050049,2171.050049,1983.445190,1902980
2020-01-22,2181.000000,2210.000000,2173.699951,2206.899902,2016.196899,1773686
2020-01-23,2209.800049,2217.750000,2183.699951,2190.949951,2006.169678,2069866
2020-01-24,2190.949951,2190.949951,2170.000000,2183.399902,1999.257080,1319430
2020-01-27,2189.699951,2193.449951,2165.000000,2169.250000,1986.300293,1549101
2020-01-28,2174.000000,2187.800049,2152.000000,2183.750000,1999.577637,1743024
2020-01-29,2185.000000,2186.949951,2150.000000,2154.600098,1972.885620,2306761
2020-01-30,2160.000000,2165.000000,2125.000000,2137.850098,1957.548706,2098567
2020-01-31,2139.399902,2144.350098,2071.600098,2079.050049,1903.708130,3287223
2020-02-03,2152.000000,2194.699951,2093.199951,2102.500000,1925.180298,4728073
2020-02-04,2129.000000,2136.699951,2086.600098,2107.750000,1929.987183,3509339
2020-02-05,2115.000000,2156.699951,2104.300049,2146.550049,1965.515381,2439322
2020-02-06,2145.000000,2174.199951,2115.500000,2128.350098,1948.850098,2640065
2020-02-07,2139.000000,2151.000000,2119.000000,2136.550049,1956.358521,2083442
2020-02-10,2140.899902,2167.000000,2119.000000,2161.949951,1979.615601,2383032
2020-02-11,2163.000000,2174.800049,2147.600098,2153.399902,1971.787109,1335820
2020-02-12,2151.100098,2185.000000,2150.000000,2170.750000,1987.674438,1620407
2020-02-13,2172.949951,2197.000000,2171.000000,2191.949951,2007.085938,1645948
2020-02-14,2188.000000,2212.000000,2171.000000,2184.199951,1999.989502,1500115
2020-02-17,2196.949951,2217.000000,2190.199951,2203.250000,2017.432983,1774724
2020-02-18,2199.949951,2221.000000,2186.050049,2215.750000,2028.878906,2486223
2020-02-19,2215.750000,2230.000000,2190.500000,2196.350098,2011.115234,1760463
2020-02-20,2204.500000,2214.399902,2151.250000,2156.800049,1974.900513,2317278
2020-02-24,2156.000000,2178.949951,2106.699951,2115.350098,1936.946045,3092877
2020-02-25,2115.500000,2176.649902,2111.000000,2156.149902,1974.305420,2674567
2020-02-26,2154.000000,2163.899902,2112.949951,2123.600098,1944.500732,2686842
2020-02-27,2119.949951,2119.949951,2086.199951,2105.500000,1927.926880,2349001
2020-02-28,2068.000000,2069.500000,1990.000000,2000.150024,1831.461792,4298076
2020-03-02,2035.000000,2053.949951,1985.699951,2001.300049,1832.515015,2667076
2020-03-03,2020.000000,2060.000000,2012.000000,2036.199951,1864.471558,2757585
2020-03-04,2056.000000,2094.449951,2025.000000,2083.199951,1907.507813,3237002
2020-03-05,2085.699951,2147.750000,2084.050049,2125.050049,1945.828247,3937056
2020-03-06,2098.000000,2123.649902,2071.600098,2116.449951,1937.953369,2595027
2020-03-09,2075.000000,2079.899902,1935.000000,1972.349976,1806.006348,4940975
2020-03-11,1933.000000,1987.300049,1920.000000,1953.699951,1788.929321,6796449
2020-03-12,1904.000000,1908.400024,1758.349976,1769.849976,1620.585083,8728786
2020-03-13,1687.900024,1820.000000,1506.050049,1806.300049,1653.960938,8029720
2020-03-16,1755.000000,1842.250000,1675.849976,1696.400024,1553.329712,7844271
2020-03-17,1730.000000,1731.000000,1623.150024,1658.000000,1518.168091,5713248
2020-03-18,1676.800049,1713.550049,1627.750000,1654.400024,1514.871582,7258778
2020-03-19,1559.699951,1685.449951,1546.750000,1636.349976,1509.291382,5135111
2020-03-20,1630.000000,1869.000000,1627.000000,1797.449951,1657.882690,8547498
2020-03-23,1620.000000,1750.000000,1617.750000,1669.699951,1540.052002,7003490
2020-03-24,1653.050049,1770.000000,1632.849976,1703.150024,1570.904663,6350865
2020-03-25,1700.000000,1810.000000,1680.000000,1750.300049,1614.393555,2765520
2020-03-26,1831.599976,1832.050049,1722.550049,1790.949951,1651.887207,4556067
2020-03-27,1820.000000,1850.000000,1750.400024,1824.500000,1682.832275,4331250
2020-03-30,1766.000000,1905.000000,1763.550049,1778.500000,1640.403931,8513547
2020-03-31,1837.400024,1855.000000,1780.000000,1826.099976,1684.307861,3927593
2020-04-01,1825.900024,1834.750000,1702.000000,1708.750000,1576.069702,4941878
2020-04-03,1740.000000,1740.000000,1650.000000,1654.199951,1525.755615,5735369
2020-04-07,1710.000000,1785.849976,1705.000000,1775.199951,1637.360107,5427577
2020-04-08,1760.000000,1806.000000,1701.000000,1705.449951,1573.025879,6285615
2020-04-09,1750.449951,1778.800049,1731.199951,1766.150024,1629.013062,5307397
2020-04-13,1761.000000,1787.000000,1746.000000,1759.250000,1622.648438,2990438
2020-04-15,1785.000000,1812.000000,1727.800049,1735.150024,1600.419922,4761399
2020-04-16,1709.949951,1764.900024,1675.050049,1716.050049,1582.802734,6245533
2020-04-17,1800.000000,1851.949951,1753.000000,1806.199951,1665.953247,9895823
2020-04-20,1830.000000,1830.000000,1802.500000,1818.650024,1677.436279,3244282
2020-04-21,1765.000000,1794.599976,1727.699951,1737.650024,1602.725708,5122541
2020-04-22,1737.650024,1790.000000,1719.150024,1769.500000,1632.102661,3829836
2020-04-23,1780.000000,1900.000000,1760.849976,1878.250000,1732.408569,5934366
2020-04-24,1840.699951,1851.949951,1807.800049,1818.550049,1677.344116,2987102
2020-04-27,1832.300049,1875.000000,1825.000000,1836.599976,1693.992310,3374741
2020-04-28,1865.000000,1868.000000,1832.599976,1859.050049,1714.699585,2678505
2020-04-29,1874.000000,1912.550049,1850.050049,1905.650024,1757.680908,4241510
2020-04-30,1980.000000,2032.000000,1942.199951,2014.449951,1858.032593,5915544
2020-05-04,1966.000000,1966.000000,1913.650024,1930.449951,1780.555298,3729348
2020-05-05,1955.099976,1977.000000,1927.000000,1932.750000,1782.676758,2905528
2020-05-06,1939.800049,1953.699951,1893.599976,1903.599976,1755.790039,3517431
2020-05-07,1910.000000,1934.449951,1883.349976,1891.650024,1744.768433,3166754
2020-05-08,1939.099976,1939.500000,1886.250000,1893.400024,1746.382202,2686530
2020-05-11,1909.000000,1951.400024,1909.000000,1935.300049,1785.028809,2449841
2020-05-12,1933.400024,1956.500000,1910.250000,1949.500000,1798.126343,3256595
2020-05-13,1994.000000,1994.000000,1925.650024,1949.650024,1798.264526,2656665
2020-05-14,1910.000000,1923.099976,1891.099976,1902.349976,1754.637207,2263146
2020-05-15,1916.000000,1917.400024,1865.199951,1892.900024,1745.921265,3173682
2020-05-18,1907.000000,1952.949951,1872.099976,1945.599976,1794.528931,3727694
2020-05-19,1903.000000,1966.449951,1903.000000,1948.650024,1797.342041,3198693
2020-05-20,1950.000000,1962.900024,1931.699951,1953.599976,1801.907959,2778505
2020-05-21,1946.000000,1998.000000,1941.150024,1991.199951,1836.588135,3400908
2020-05-22,1977.099976,2032.000000,1961.250000,2020.349976,1863.474731,3663418
2020-05-26,2015.000000,2024.000000,1925.000000,1943.000000,1792.130615,4575317
2020-05-27,1959.000000,2010.000000,1941.250000,2005.300049,1849.593506,3482160
2020-05-28,1988.500000,2014.000000,1971.300049,2004.300049,1848.671265,3475681
2020-05-29,1982.000000,2002.650024,1962.400024,1972.349976,1819.202026,7237735
2020-06-01,1990.000000,2060.000000,1981.099976,2045.250000,1886.441406,3747773
2020-06-02,2060.199951,2081.000000,2040.050049,2047.150024,1888.193848,2443886
2020-06-03,2051.850098,2063.750000,2020.000000,2046.150024,1892.819214,3699799
2020-06-04,2046.750000,2100.000000,2046.750000,2091.550049,1934.817383,4048593
2020-06-05,2091.600098,2098.000000,2040.300049,2048.250000,1894.761719,3573289
2020-06-08,2078.250000,2095.000000,2062.100098,2071.750000,1916.500732,2957841
2020-06-09,2063.100098,2095.500000,2060.250000,2072.050049,1916.778320,2909439
2020-06-10,2077.050049,2132.000000,2073.500000,2108.750000,1950.728149,5168397
2020-06-11,2100.000000,2105.000000,2061.800049,2067.649902,1912.707642,2269513
2020-06-12,2011.199951,2049.199951,2011.000000,2039.500000,1886.667480,2842642
2020-06-15,2039.099976,2059.000000,2000.949951,2029.900024,1877.787109,2399022
2020-06-16,2065.000000,2073.949951,2031.000000,2045.800049,1892.495483,2146528
2020-06-17,2046.000000,2058.850098,2026.550049,2047.800049,1894.345703,2703527
2020-06-18,2045.000000,2059.199951,2025.199951,2038.099976,1885.372559,1944389
2020-06-19,2042.000000,2090.000000,2032.000000,2044.599976,1891.385254,5681758
2020-06-22,2050.000000,2052.250000,2019.150024,2027.949951,1875.982910,3196138
2020-06-23,2027.000000,2044.000000,2010.000000,2035.300049,1882.782471,4205944
2020-06-24,2034.000000,2064.250000,2031.599976,2042.199951,1889.165283,2560937
2020-06-25,2035.000000,2060.000000,2009.250000,2016.099976,1865.020996,3043931
2020-06-26,2025.000000,2132.000000,2019.949951,2118.850098,1960.071289,6300722
2020-06-29,2108.000000,2127.600098,2091.300049,2101.649902,1944.160156,3076341
2020-06-30,2100.000000,2111.899902,2075.050049,2082.149902,1926.121216,3071725
2020-07-01,2079.699951,2113.949951,2079.500000,2092.050049,1935.279785,2503466
2020-07-02,2102.000000,2165.000000,2098.000000,2157.149902,1995.501343,3758699
2020-07-03,2163.649902,2205.000000,2160.250000,2199.649902,2034.815918,4185208
2020-07-06,2205.000000,2269.899902,2205.000000,2263.199951,2093.604736,5190366
2020-07-07,2275.000000,2302.699951,2232.149902,2269.899902,2099.802246,5630055
2020-07-08,2270.000000,2274.399902,2207.600098,2218.899902,2052.624023,2793358
2020-07-09,2229.000000,2244.500000,2191.050049,2204.350098,2039.164429,3443998
2020-07-10,2205.250000,2249.850098,2176.000000,2222.350098,2055.815674,9610320
2020-07-13,2220.000000,2244.949951,2210.000000,2220.000000,2053.641602,2963503
2020-07-14,2210.000000,2239.000000,2165.000000,2171.949951,2009.192017,2976738
2020-07-15,2185.000000,2260.000000,2181.100098,2233.899902,2066.500000,5569321
2020-07-16,2244.000000,2333.000000,2220.100098,2234.750000,2071.923340,8582118
2020-07-17,2237.000000,2243.899902,2190.050049,2200.750000,2040.400513,4509135
2020-07-20,2201.000000,2226.899902,2190.800049,2207.899902,2047.029785,2952646
2020-07-21,2230.000000,2238.649902,2201.149902,2225.050049,2062.930664,2665286
2020-07-22,2231.000000,2231.000000,2184.199951,2190.949951,2031.315186,2861534
2020-07-23,2190.949951,2190.949951,2163.000000,2171.199951,2013.003906,2265766
2020-07-24,2154.500000,2163.000000,2125.100098,2157.399902,2000.209229,3665100
2020-07-27,2165.000000,2215.000000,2163.500000,2206.800049,2046.010254,4248480
2020-07-28,2215.000000,2320.000000,2215.000000,2309.750000,2141.458740,8092319
2020-07-29,2292.000000,2342.000000,2246.050049,2276.050049,2110.214600,6090431
2020-07-30,2285.899902,2358.000000,2272.250000,2279.500000,2113.413330,7098496
2020-07-31,2303.149902,2334.800049,2257.449951,2281.399902,2115.174561,4723290
2020-08-03,2290.449951,2303.850098,2230.699951,2254.149902,2089.910400,4012337
2020-08-04,2259.949951,2269.649902,2225.050049,2249.699951,2085.784180,2927928
2020-08-05,2260.000000,2300.000000,2253.000000,2259.500000,2094.870117,3800641
2020-08-06,2275.000000,2319.500000,2265.350098,2308.100098,2139.929443,4748047
2020-08-07,2308.000000,2328.000000,2287.000000,2295.350098,2128.108643,3165491
2020-08-10,2318.000000,2325.000000,2276.050049,2282.800049,2116.472900,2929353
2020-08-11,2283.000000,2312.000000,2275.600098,2279.899902,2113.784424,2774423
2020-08-12,2288.350098,2296.399902,2246.550049,2257.350098,2092.877197,3415751
2020-08-13,2273.000000,2300.000000,2250.500000,2254.449951,2090.188232,2695682
2020-08-14,2277.000000,2281.300049,2233.100098,2242.149902,2078.784180,2270405
2020-08-17,2263.000000,2270.000000,2238.250000,2253.399902,2089.214355,2625630
2020-08-18,2262.800049,2289.000000,2248.300049,2269.750000,2104.373291,3493374
2020-08-19,2276.350098,2284.600098,2252.500000,2256.600098,2092.182129,2843005
2020-08-20,2257.000000,2276.550049,2240.050049,2252.850098,2088.704834,2895164
2020-08-21,2260.000000,2271.000000,2241.050049,2248.600098,2084.764404,1975294
2020-08-24,2250.600098,2259.949951,2230.000000,2248.100098,2084.301025,2167966
2020-08-25,2245.000000,2250.000000,2233.550049,2242.649902,2079.248291,1663419
2020-08-26,2242.000000,2259.899902,2216.449951,2253.500000,2089.307861,2618149
2020-08-27,2266.000000,2287.350098,2241.750000,2248.399902,2084.579102,3579393
2020-08-28,2268.399902,2279.949951,2235.100098,2238.550049,2075.447021,2941136
2020-08-31,2240.000000,2276.199951,2228.000000,2257.250000,2092.784424,6018154
2020-09-01,2269.000000,2278.000000,2241.300049,2246.350098,2082.678223,3610908
2020-09-02,2247.000000,2268.750000,2241.649902,2265.149902,2100.109131,2084137
2020-09-03,2268.000000,2324.000000,2268.000000,2299.500000,2131.956055,4654146
2020-09-04,2275.000000,2324.250000,2262.949951,2288.800049,2122.035156,5231303
2020-09-07,2289.000000,2343.500000,2283.350098,2327.050049,2157.498047,4620401
2020-09-08,2335.949951,2390.449951,2327.050049,2348.199951,2177.107666,7453998
2020-09-09,2325.000000,2359.000000,2320.000000,2327.649902,2158.054443,3866535
2020-09-10,2335.000000,2348.500000,2324.300049,2331.149902,2161.299316,2308813
2020-09-11,2330.949951,2383.000000,2330.149902,2374.100098,2201.120605,4145424
2020-09-14,2384.100098,2505.750000,2381.850098,2491.399902,2309.873535,7512131
2020-09-15,2491.399902,2538.000000,2464.600098,2491.399902,2309.873535,7318770
2020-09-16,2488.949951,2507.600098,2477.300049,2503.000000,2320.628418,3074003
2020-09-17,2480.000000,2495.750000,2450.600098,2460.949951,2281.642822,4828176
2020-09-18,2485.000000,2500.399902,2436.399902,2449.899902,2271.397217,4183256
2020-09-21,2465.000000,2504.899902,2452.149902,2465.300049,2285.675293,4598809
2020-09-22,2485.000000,2555.000000,2458.000000,2522.949951,2339.125488,7499613
2020-09-23,2510.000000,2519.850098,2409.000000,2467.449951,2287.668701,7502280
2020-09-24,2450.000000,2450.000000,2302.600098,2332.250000,2162.319580,8424708
2020-09-25,2368.000000,2440.000000,2352.100098,2422.300049,2245.808594,8228267
2020-09-28,2440.000000,2444.000000,2366.000000,2426.300049,2249.517578,4347166
2020-09-29,2434.850098,2511.050049,2426.300049,2488.399902,2307.092285,6995811
2020-09-30,2489.000000,2505.000000,2460.000000,2492.300049,2310.708252,3917166
2020-10-01,2510.000000,2540.000000,2492.300049,2523.449951,2339.588379,2610337
2020-10-05,2620.000000,2728.100098,2603.050049,2705.800049,2508.652100,17412105
2020-10-06,2736.000000,2736.000000,2650.100098,2714.300049,2516.533447,9846367
2020-10-07,2742.000000,2770.000000,2703.000000,2735.949951,2536.605469,9656101
2020-10-08,2800.000000,2885.000000,2800.000000,2825.699951,2619.816406,19839329
2020-10-09,2810.000000,2829.850098,2780.000000,2812.949951,2607.995117,7739245
2020-10-12,2815.500000,2854.000000,2800.750000,2830.000000,2623.802734,4623203
2020-10-13,2845.000000,2854.899902,2812.199951,2826.550049,2620.604736,4209878
2020-10-14,2842.000000,2842.000000,2787.550049,2809.600098,2615.995850,4395936
2020-10-15,2811.000000,2827.750000,2727.000000,2740.600098,2551.750488,6629355
2020-10-16,2750.100098,2771.649902,2731.300049,2763.300049,2572.885742,5273773
2020-10-19,2774.000000,2774.000000,2706.600098,2711.550049,2524.702393,3331194
2020-10-20,2725.000000,2759.899902,2717.949951,2739.000000,2550.260254,3406273
2020-10-21,2739.000000,2749.000000,2663.050049,2675.399902,2491.042725,4570143
2020-10-22,2661.000000,2686.649902,2638.100098,2671.149902,2487.085693,5262294
2020-10-23,2687.800049,2702.000000,2670.100098,2686.800049,2501.657715,3499091
2020-10-26,2689.949951,2709.949951,2670.500000,2688.199951,2502.961426,2672752
2020-10-27,2699.750000,2718.149902,2624.100098,2630.149902,2448.911133,3537502
2020-10-28,2650.000000,2655.949951,2606.000000,2622.199951,2441.509033,3569445
2020-10-29,2608.000000,2655.000000,2600.250000,2632.649902,2451.238525,3105968
2020-10-30,2636.100098,2674.350098,2621.600098,2664.850098,2481.220215,3427003
2020-11-02,2660.000000,2664.850098,2600.050049,2604.600098,2425.121582,2571196
2020-11-03,2604.000000,2665.000000,2601.050049,2633.600098,2452.123535,2879269
2020-11-04,2610.000000,2721.850098,2610.000000,2653.149902,2470.326172,4893928
2020-11-05,2685.000000,2710.000000,2667.000000,2685.699951,2500.633789,2816502
2020-11-06,2699.000000,2713.250000,2681.300049,2707.449951,2520.885010,3884421
2020-11-09,2731.100098,2744.000000,2695.100098,2726.600098,2538.714844,3646592
2020-11-10,2697.199951,2713.149902,2638.350098,2649.600098,2467.020996,4760020
2020-11-11,2667.949951,2692.800049,2643.399902,2687.800049,2502.588623,3242441
2020-11-12,2686.000000,2713.000000,2661.750000,2671.050049,2486.992920,2437505
2020-11-13,2655.750000,2664.899902,2636.000000,2656.850098,2473.771240,2548093
2020-11-14,2677.949951,2689.000000,2660.050049,2670.350098,2486.340576,298819
2020-11-17,2695.000000,2695.000000,2650.050049,2666.050049,2482.336914,2827273
2020-11-18,2661.000000,2664.199951,2607.050049,2626.649902,2445.651855,2893762
2020-11-19,2637.000000,2676.149902,2630.850098,2636.899902,2455.195557,4167501
2020-11-20,2655.000000,2676.000000,2627.550049,2660.250000,2476.936523,2711471
2020-11-23,2690.000000,2730.000000,2665.000000,2724.250000,2536.526611,3706418
2020-11-24,2734.399902,2743.000000,2705.000000,2722.050049,2534.478516,3120516
2020-11-25,2729.000000,2732.949951,2688.199951,2701.300049,2515.158203,3302249
2020-11-26,2686.000000,2730.949951,2680.000000,2720.600098,2533.128418,2341099
2020-11-27,2705.000000,2717.699951,2669.050049,2679.649902,2494.999756,6086808
2020-12-01,2679.000000,2735.899902,2624.449951,2726.800049,2538.901367,3605017
2020-12-02,2719.000000,2754.699951,2702.449951,2749.550049,2560.083496,2509032
2020-12-03,2773.899902,2773.899902,2700.800049,2709.449951,2522.747070,2852548
2020-12-04,2710.800049,2738.850098,2699.000000,2727.550049,2539.599365,2686527
2020-12-07,2715.000000,2744.000000,2706.149902,2737.699951,2549.049805,1996400
2020-12-08,2740.000000,2805.550049,2732.449951,2797.300049,2604.543457,4277818
2020-12-09,2815.000000,2840.000000,2793.149902,2810.800049,2617.112793,3659996
2020-12-10,2818.000000,2827.300049,2780.250000,2784.300049,2592.438965,2127801
